,Number,Caption,Like,URL
735,736,"Photo by @nicholesobecki | Driving through a drought-stricken area of western Somaliland, I came across a group of women washing their clothes in a roadside puddle—the only water they could find. We spoke for a while of the challenges they faced, the animals they’d lost in the drought, and the wells that had dried up. Somalia has long been a place of extremes, but climate and environmental changes are compounding those problems and leading to the end of a way of life. As the women turned to walk home, I took this image of one of them in a field of cacti. The colors of her scarf melded into the vegetation and sky, and I was reminded of how intimate the ties are between people’s lives and the land. What we call our voice is profoundly shaped by the stories we see, hear, and internalize every day. They’re how we give shape to the world beyond our own limited experience. Stories can help guide our choices, and change us—sometimes radically. I hope images like these can reenforce our connection to the natural world and break down the false pride in our separateness that enables harmful behaviors toward our shared planet and one another. 

Read more about how women are coping with climate change in the Horn of Africa in the link in bio. For photography that reveals remarkable world we share, follow along @nicholesobecki.

Leading up to World Photography Day on August 19, we’re celebrating photography by sharing impactful stories told through the lenses of National Geographic Photographers. #WorldPhotographyDay",41687,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/367381845_199798196419809_1996383501032264429_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BBrFhpHs-ngAX-9rTwT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAdeK60sp3KT5qXtZG33cu1XNdg1KkXw9qXgCkY69qEjA&oe=65D6B700&_nc_sid=bc0c2c
736,737,"Read the full story at the link in bio.

Bears know when it’s trash day, coyotes learned to look both ways before crossing the street, and raccoons can untie bungee cords. As more scientists study the creatures right under our noses, a consistent message is emerging: Many species are adapting to urban life in unprecedented ways. It’s a phenomenon happening in urban areas around the world. The more we understand the animals living in our midst, ecologists say, the better we can get along with these urban newcomers.

Photograph by Corey Arnold  @arni_coraldo",56591,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/367665333_1006748477445234_167487897714691110_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=RugF_BY272EAX8FPT6k&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBdHSbJnLu-dLmAZq5ModdyU54ruWWBLxgJ9xbHVw7saA&oe=65D7BC41&_nc_sid=bc0c2c
737,738,"Photo by @sofia_jaramillo5 | Filmmaker and photographer Jr Rodriguez casts during the golden hour in the Teton River near Driggs, Idaho, while filming Wading for Change. The movie was recently selected by the National Geographic Short Film Showcase and premieres on National Geographic's YouTube page August 16. In Texas, where Jr grew up, he started fishing without fancy gear or vast landscapes as his backdrop. His love for the outdoors was solidified during family outings and alongside his Latinx community. The film shows how passion for the outdoors can blossom through community, regardless of economic status, location, or skin color. Follow @sofia_jaramillo5 for more conservation images from around the world.",38539,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/367434651_629339175671718_4055808625674540585_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=qLdrKDli3iQAX-6Fjkm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBby0O6S-j1BHS_JnxpZMemeL97HZzWctthpym2IrYZbQ&oe=65D7FD91&_nc_sid=bc0c2c
738,739,"Photo by @maggiesteber | Robb and Alesia Stubblefield hug daughter Katie, a few months after her face transplant in Cleveland. Katie attempted suicide when she was 18 years old after a heartbreak. She put the barrel of a rifle below her chin and pulled the trigger, destroying the front of her face and damaging her vision. When I met Katie and her family, she had gone through multiple surgeries for several years. Her parents quit their teaching jobs to care for her. Every day was spent at doctor’s offices.

Katie was always in pain. Her parents were always at her side to fight for her to receive the best treatments. Cleveland Clinic was paying for all of Katie’s medical care, as she was the youngest face-transplant candidate it had seen. Working with her might move the science of face transplants forward. Only National Geographic magazine would give us three years to work with such a fragile story in order to make honest, intimate, and informative photographs.

Finally a face became available for Katie. A young woman her age went into a coma from a drug overdose. Her grandmother donated her granddaughter’s face to Katie. It was a chance for Katie and her parents to move forward. Over time, watching Robb and Alesia so closely, I thought of them as eagles, their wings spread flying over the nest of their young one, protecting and encouraging her, and believing this day would come. They were warriors for their daughter. I hoped this photograph would show their love, faith, grief, determination, and strength that comes from the deepest devotion. Read the full story in the link in bio.

Leading up to World Photography Day on August 19, we’re celebrating photography by sharing impactful stories told through the lenses of National Geographic photographers. #WorldPhotographyDay",276012,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/368452152_1299356790670905_3005805924476001716_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=QlSMywWngxEAX9REHba&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBPTJ1yFEvzpEoqXPabjYkpQ028KiDEE-bJ9AhcMEqm4Q&oe=65D6662C&_nc_sid=bc0c2c
739,740,"Photo by Orsolya Haarberg @fjellheimengalleri | After spending a cold night at 2,100 meters (6,900 ft) above sea level, my friend Signe Kvarberg and I woke up in our bivy bags surrounded by thick fog on Mount Loftet in Norway. It was magical to see the clouds open up in the higher regions and make “waves” around the snow-covered Smørstabbtindane in the early morning hours. The group of mountains is part of Jotunheimen National Park. This image is part of my exhibition “REiN—Inspired by Nordic Nature,” on view in Vågå, Norway, this summer. Please follow @fjellheimengalleri for more images from the Scandinavian mountains.",47371,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/367668309_291727643544315_8697653064141158747_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=aT-1sqLqNfMAX_jaQG1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDApO_9j-8zoyEkQlBJvuD-DDsJBHl8vPmLA-qkmzzNbw&oe=65D7D886&_nc_sid=bc0c2c
740,741,"Learn more at the link in bio.

Some of the most important—and most endangered—tidal flats are found surrounding the Yellow Sea along the shores of China and the western side of the Korean peninsula. For decades, people have transformed them into industrial sites and farms, squeezing them into smaller areas and pushing some species to the brink of extinction. But as science increasingly shows how wetlands like these benefit wildlife and help fight climate change, South Korean scientists and conservationists are gaining momentum in their effort to save and restore what’s left—becoming a blueprint for tidal flat conservation and ecotourism.

Photograph by National Geographic Explorer Youngrae Kim @raeraekim",52690,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/368000810_820432482905261_6339373544469763693_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=gYGreD0lVUwAX-nUxZ5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCRldIBLU9VpsdG4XRhQhtxK-g_sWp0kza3RtOVjojG9g&oe=65D6E2CF&_nc_sid=bc0c2c
741,742,"Photo by Karine Aigner @kaigner | Few words can describe what it’s like to be on a platform high in the rainforest canopy, 80 feet (25 m) away from but at eye level with one of the world's most powerful raptors. Each morning before daylight I'd climb the tower’s narrow staircase, 90 feet (27.5 m) into the tree canopy. I’d set up my gear, take in the symphony of a slowly awakening rainforest, and spend the day, rain, shine, wind or hail (yes, HAIL!), atop the tower watching something most never lay eyes on: a harpy eagle family. For three days, mom, dad, and a tiny two-week-old chick went about their business of living. The air was sweltering, bees were interested in my lunch, sent up by pulley, and rains blasted through with little warning. As the tower swayed and the weather roiled, I made image after image. Harpia harpyja is one of the largest eagles—with a wingspan of 6.5 feet (some 2 m), rear talons up to 4 inches (10 cm) long, and a weight of 9-20 pounds (4-9kg). The female is twice the size of the male. This eagle is an elusive hunter, with legs as thick as human wrists. It feeds on sloths, howler monkeys, armadillos, baby deer, even peccaries. Not for a second was I scared … only blown away with respect for one of the most amazing raptors I’ve been privileged to spend time with. An eagle pair spends two years raising just one chick. The species is threatened by habitat loss and other human-related activity. Read about Brazilian researcher Everton Miranda's efforts to help save this eagle from extinction in the October 2020 issue. Follow @kaigner for more wildlife stories.

Leading up to World Photography Day on August 19, we're celebrating photography by sharing impactful stories told through the lenses of National Geographic photographers. See more photos at the link in bio. #WorldPhotographyDay",68197,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/368514003_278027771524263_2742108459084849966_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ItffjLZKetwAX8czJTS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfARzQDYVRSsr0mJGv8ImBS4jhiIuxihtaStJW7EsuxuoQ&oe=65D7F82D&_nc_sid=bc0c2c
742,743,"Photo by @joelsartore | The International Wolf Center in Ely, Minnesota, had a ""study pack"" of wolves in an outdoor enclosure. Researchers could observe their behavior year round, and tourists would stop by to see if they could get a glimpse.

I asked what the wolves ate. One of the biologists said the roads department would bring road-killed deer up a couple times a week. They'd throw the entire carcass in, then let the wolves tear it up and devour it just as they would in the wild. I thought this might make a good opportunity for a remotely operated camera. I called it ""The Carcasscam.""

I was there for a week, which gave me two opportunities to embed a small, radio-triggered camera next to the carcass. The NG Photo Engineering Lab created a heavy plexiglass sphere with a lens port, into which the camera was placed. The device was wide enough so a wolf couldn’t get its jaws around it and crush it. The bottom of the sphere had a tripod mount so the rig could be screwed into a sheet of plywood that we placed the deer on.

The first time I tried it, all I got were pictures of the wolves’ furry throats as they ate the deer from the back side of the camera.

Two or three days later, when the second deer was brought into the pen, I moved the deer and camera to the opposite side, with lots of open plywood behind the camera. I figured the wolves would not want to walk on a hard, strange surface like that, and I was right. This time they approached to eat facing the camera, with their paws never leaving the snow. 

This photo was made at the moment the alpha wolf, a female, was snarling at pack mates to stay away until she'd eaten. The blurry area on her throat was where she'd licked the lens port, trying to figure out what it was before tearing into her meal.

Today is World Photography Day! We're celebrating photography by sharing impactful stories told through the lenses of National Geographic photographers. See more photos at the link in bio. #WorldPhotographyDay",108443,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/368111173_257139867242306_2491269940130821116_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=vQYH1XxEpZsAX9ImUX9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC3AkjoP0oPbWaVRWxvRiIB_o5ZblKf2DrazN0nsHthFw&oe=65D6CD6F&_nc_sid=bc0c2c
743,744,"Photo by Keith Ladzinski @ladzinski | On the exposed plains of Tornado Alley—a vertical swath of the central United States that's prone to the storms—one can get caught in the crosshairs of harsh weather throughout much of the year. A small herd of horses restlessly dances under the dark clouds of a supercell storm over southern New Mexico. It wasn't long before heavy rain and hail began to fall, and with nowhere to run, the only option was to simply take what nature brings.",99739,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/368366963_290016700341000_8119459619261411002_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ghQJpfFEyjoAX-2HafA&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBl-eoGFbTJc0HnQXPwt0AkZ0BsyhZ0SY94IglunQmxkw&oe=65D679A3&_nc_sid=bc0c2c
744,745,"Photo by @timlaman | The reefs within Indonesia's Raja Ampat archipelago are the richest in the world in coral and fish species. Here's a lush example of underwater life—a photographic gift when two groupers passed through in perfectly complementary positions to balance the scene. With incredibly diverse reefs, one rarely lacks for subject matter, but creating a readable image out of the ""chaos"" can be a challenge. When a scene liike this comes together, it's very satisfying. You can see more of my underwater imagery from Raja Ampat @timlaman.",73901,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/368561732_1458172248341833_7247452103209315589_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kU5s-65lWEsAX8eE3E9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAP-3bp0tT-rUY0o-e1rCtZnKzXxHwY8IWDh1EY4WuZFg&oe=65D7F10A&_nc_sid=bc0c2c
745,746,"Photo by Luján Agusti @lujanag | In Argentina's Tierra del Fuego, I was on assignment to document the long-established Baqueanos family, who work the land, raise cattle, and love horses. People in the Tierra del Fuego often have a deep bond with the land they live on. It's a harsh and unforgiving territory, but it's also a place of great beauty and abundance. The Baqueanos have learned to live in harmony with it, and their horses are their essential partners.

A gaucho (cowboy) knows the cycles of the animals and the land like few others do. Spending time with Alvino “El Chino” Velázquez was surprising and enriching. This portrait was taken at the end of yerra, an annual event in which the foals are branded and the needs of each of the horses are attended to. It's always done in December, when the days are long and there are only a few hours of darkness. At this late time of night, the horses had returned to their forest home and all was quiet. Read more at the link in bio and follow me at @lujanag to learn more about my homeland of Tierra del Fuego.",37455,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/368560107_609805374389779_575194936776730791_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=3x7Cd_aIOMwAX982KeR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDEEi6MT9GYCa8zkoHp9kWVP30bt-_gJ6lefGYNs4_M6g&oe=65D77087&_nc_sid=bc0c2c
746,747,"Read more at the link in bio.

Alpha-gal is a sugar molecule that might just cause you to become allergic to meat. The molecule is spread from the Lone Star tick bite, named for the single star-shaped spot marking on its back. Alpha-gal syndrome was originally found primarily in the southeastern U.S.—but as the climate has warmed, ticks have begun to spread farther north.

Photograph by @joelsartore",227146,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/369610428_817534206492630_1189629128362732527_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=2vu-3Pj6CL4AX_82bFV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAhBzwA29MQW7odjVBrgRcFEGpem8QmSxsLZ7321Wji4A&oe=65D72663&_nc_sid=bc0c2c
747,748,"Photo by @beverlyjoubert | Wildlife migrations resonate with us humans on a profound level. They are a reminder of the tenacity of life and the remarkable adaptability and resilience of nature. Africa is the stage for some of the planet’s most iconic migratory spectacles, and it is hard to imagine the continent without them. At this time of year, the grasslands of Kenya’s Masai Mara fill with the bellowing of vast herds of wildebeest on their famed cyclical trek, in search of lush grazing grounds. The significance of extraordinary journeys like this one goes far beyond just their visual splendor. Migrations are critical to the delicate balance of ecosystems, stitching habitats together and infusing vitality into landscapes. With threats like climate change and ever expanding development now placing so many migrations at risk, we have a shared responsibility to protect them. To see more of my work, follow me @beverlyjoubert.",53891,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/369586603_204176859318862_3268696108957190313_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=pecfUN508FsAX9Bn_PW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDu_gY2zQ8eF8RtWafQl0RzoYiL_go2vDNxVXrh_xvavA&oe=65D71087&_nc_sid=bc0c2c
